model,topic_id,word,score
BERTopic,24,teman,0.018213880410554238
BERTopic,24,dua,0.01765520407332209
BERTopic,24,setan jadi,0.017472163372319202
BERTopic,24,setan musuh,0.01615016285275577
BERTopic,24,musuh,0.015863354021905234
BERTopic,24,iblis,0.01552317596483907
BERTopic,24,buat,0.015152952331887905
BERTopic,24,janji,0.014893265272377037
BERTopic,25,jangan,0.08831803228360345
BERTopic,25,jangan sekali,0.04316703575218712
BERTopic,25,sekali,0.03677410141236192
BERTopic,25,gesa,0.033320524382008575
BERTopic,25,sekali kali,0.029742366459719515
BERTopic,25,kali,0.028811769430905076
BERTopic,25,bukan,0.02655730712515924
BERTopic,25,bukankah,0.025873578954293566
BERTopic,25,tidak,0.022724446366223904
BERTopic,25,teman,0.022252763208319086
BERTopic,26,lihat,0.146542551418272
BERTopic,26,lihat lihat,0.05912147288981227
BERTopic,26,dada,0.05808463589165148
BERTopic,26,kelak lihat,0.04514119586028699
BERTopic,26,sembunyi dada,0.03664283658393444
BERTopic,26,perhati,0.035706830059904264
BERTopic,26,benar lihat,0.03007933441055702
BERTopic,26,kulit,0.028249573645514427
BERTopic,26,perut,0.027874782497367915
BERTopic,26,kelak,0.027562788675296282
BERTopic,27,takut,0.1486220175354143
BERTopic,27,rasa takut,0.058861536208488316
BERTopic,27,rasa,0.04138891726135632
BERTopic,27,takut timpa,0.025507498596533524
BERTopic,27,hati,0.02539783218420249
BERTopic,27,sedih,0.02476866055921698
BERTopic,27,takut tuhan,0.021723714147074354
BERTopic,27,tuhan takut,0.021723714147074354
BERTopic,27,takut hari,0.02123020481033252
BERTopic,27,tuhan,0.01915799565792407
BERTopic,28,kiamat,0.13295317545942525
BERTopic,28,hari kiamat,0.10927981716103403
BERTopic,28,hari,0.07237441785573741
BERTopic,28,datang,0.03070157168830202
BERTopic,28,jadi kiamat,0.029075174001818544
BERTopic,28,kiamat datang,0.02768822440412827
BERTopic,28,hari jadi,0.023609878691270375
BERTopic,28,tiba,0.023095729073682084
BERTopic,28,selisih,0.023027057693978805
BERTopic,28,diam,0.020471103164853795
BERTopic,29,saksi,0.16750308624776417
BERTopic,29,saksi atas,0.03564345752384373
BERTopic,29,saksi saksi,0.024024936059590624
BERTopic,29,atas,0.023594425289802306
BERTopic,29,beri saksi,0.021687534756377896
BERTopic,29,dua,0.02151500468890773
BERTopic,29,dua saksi,0.019003301068649035
BERTopic,29,saksi wahai,0.01834383162642306
BERTopic,29,adil,0.01813042947968343
BERTopic,29,cukup saksi,0.017350027805102315
BERTopic,30,anak,0.09116440771283757
BERTopic,30,keluarga,0.07042892720695443
BERTopic,30,barang,0.05712344726109547
BERTopic,30,miskin,0.04806936946253371
BERTopic,30,yatim,0.04740708780618321
BERTopic,30,anak anak,0.04456583205850489
BERTopic,30,anak yatim,0.04349154409571824
BERTopic,30,barang barang,0.03322494561349614
BERTopic,30,kerabat,0.030202176894569843
BERTopic,30,putri,0.025900428248279813
BERTopic,31,sekutu,0.09108218871987833
BERTopic,31,sekutu sekutu,0.04717561289628259
BERTopic,31,musuh,0.04266036345237738
BERTopic,31,tentara,0.04126880713314597
BERTopic,31,bala tentara,0.03869943305352001
BERTopic,31,bala,0.03839139292187823
BERTopic,31,perang,0.029568880352609232
BERTopic,31,sama,0.02240424598806724
BERTopic,31,bimbing,0.020019528176962738
BERTopic,31,golong,0.016853287735374225
BERTopic,32,langit,0.10682086918572882
BERTopic,32,awan,0.06655561677656903
BERTopic,32,langit belah,0.05247569944190927
BERTopic,32,hujan,0.04555264854826494
BERTopic,32,apabila langit,0.04480533986691945
BERTopic,32,tumpuk,0.04325046514362575
BERTopic,32,terus,0.042268599434440654
BERTopic,32,terbang,0.04198055955352742
BERTopic,32,angin,0.03880896683684891
BERTopic,32,belah,0.036258907484064205
BERTopic,33,ikan,0.08762897026500628
BERTopic,33,kapal,0.05414019970834097
BERTopic,33,laut,0.050952795810484744
BERTopic,33,ikan kepada,0.04654121159728505
BERTopic,33,tanda,0.030963447387222228
BERTopic,33,masing,0.023984769690744322
BERTopic,33,kepada,0.022417956714337408
BERTopic,33,layar,0.021938802062466605
BERTopic,33,tanda tanda,0.019687904190420394
BERTopic,33,syukur,0.01798857726805824
BERTopic,34,nikmat tuhan,0.42929694141699026
BERTopic,34,tuhan mana,0.4058568337128211
BERTopic,34,mana dusta,0.39600677304388154
BERTopic,34,dusta nikmat,0.38606498663500866
BERTopic,34,mana,0.3221604310757193
BERTopic,34,nikmat,0.29560760717369416
BERTopic,34,dusta,0.22221758378702475
BERTopic,34,tuhan,0.1761641933093076
BERTopic,34,tawakal,0.023803897208019738
BERTopic,34,gila nikmat,0.02275053952464189
BERTopic,35,kerja,0.17579881539053757
BERTopic,35,usaha,0.08133155156212027
